name,market,n,wins,losses,win_rate,profit_factor,avg_r,total_r,max_dd_r,confidence,rank,recommendation,filters,symbol,entry_type,exit_type,sl_type,tp_type,trailing_sl_type,trend,structure,CHoCH,BOS,MSS,FVG,OB,displacement,session,score_gate,market_key,filter_score_gate,filter_direction,filter_session,filter_h4,filter_h1,filter_ob,filter_mss_type,filter_mss,filter_fvg_displacement,filter_skip_no_displacement,filter_regime,filter_skip_regime,filter_volatility,filter_news_filter,filter_exit_model,filter_ob_present
combo_score_gate=12_mss_type=BOS,COMBINED,136,103,33,75.74,9.0576,1.9551,265.9,3.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,,,,,,BOS,,,,,,,,,
combo_score_gate=12_mss_type=BOS_ob_present=True,COMBINED,136,103,33,75.74,9.0576,1.9551,265.9,3.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,,,,,,BOS,,,,,,,,,True
combo_score_gate=8_direction=short_regime=TRENDING,COMBINED,147,103,44,70.07,8.9659,2.3844,350.5,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'direction': 'short', 'regime': 'TRENDING'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,short,,,,,,,,,TRENDING,,,,,
combo_score_gate=8_direction=short_regime=TRENDING_ob_present=True,COMBINED,147,103,44,70.07,8.9659,2.3844,350.5,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'direction': 'short', 'regime': 'TRENDING', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,8,combined,8.0,short,,,,,,,,,TRENDING,,,,,True
combo_score_gate=10_direction=short_regime=TRENDING,COMBINED,147,103,44,70.07,8.9659,2.3844,350.5,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 10, 'direction': 'short', 'regime': 'TRENDING'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,short,,,,,,,,,TRENDING,,,,,
combo_score_gate=10_direction=short_regime=TRENDING_ob_present=True,COMBINED,147,103,44,70.07,8.9659,2.3844,350.5,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 10, 'direction': 'short', 'regime': 'TRENDING', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,10,combined,10.0,short,,,,,,,,,TRENDING,,,,,True
combo_score_gate=12_regime=TRENDING,COMBINED,228,163,65,71.49,8.6166,2.1714,495.08,5.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'regime': 'TRENDING'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,,,,,,,,,,TRENDING,,,,,
combo_score_gate=12_regime=TRENDING_ob_present=True,COMBINED,228,163,65,71.49,8.6166,2.1714,495.08,5.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'regime': 'TRENDING', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,,,,,,,,,,TRENDING,,,,,True
combo_score_gate=12_regime=TRENDING_mss_type=BOS,COMBINED,113,83,30,73.45,8.5007,1.9913,225.02,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'regime': 'TRENDING', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,,,,,,BOS,,,,TRENDING,,,,,
combo_score_gate=12_regime=TRENDING_mss_type=BOS_ob_present=True,COMBINED,113,83,30,73.45,8.5007,1.9913,225.02,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'regime': 'TRENDING', 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,,,,,,BOS,,,,TRENDING,,,,,True
combo_score_gate=12,COMBINED,344,248,96,72.09,8.3819,2.0601,708.6601,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,{'score_gate': 12},ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,,,,,,,,,,,,,,,
combo_score_gate=8_direction=short,COMBINED,471,341,130,72.4,8.2896,1.9903,937.4086,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'direction': 'short'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,short,,,,,,,,,,,,,,
combo_score_gate=10_direction=short_mss_type=BOS,COMBINED,182,136,46,74.73,8.2452,1.7914,326.0346,4.33,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 10, 'direction': 'short', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,short,,,,,BOS,,,,,,,,,
combo_score_gate=8_direction=short_fvg_displacement=True,COMBINED,261,193,68,73.95,7.8885,1.7947,468.42,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'direction': 'short', 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,8,combined,8.0,short,,,,,,,True,,,,,,,
combo_score_gate=8_direction=short_ob_present=False_fvg_displacement=True,COMBINED,259,191,68,73.75,7.8038,1.7863,462.66,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'direction': 'short', 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,True,ALL,8,combined,8.0,short,,,,,,,True,,,,,,,False
combo_score_gate=10_ob_present=True,COMBINED,381,268,113,70.34,7.733,1.9969,760.83,4.5,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 10, 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,10,combined,10.0,,,,,,,,,,,,,,,True
combo_score_gate=12_direction=long_regime=TRENDING,COMBINED,107,78,29,72.9,7.7259,1.8229,195.05,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'direction': 'long', 'regime': 'TRENDING'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,long,,,,,,,,,TRENDING,,,,,
combo_score_gate=12_direction=long_regime=TRENDING_ob_present=True,COMBINED,107,78,29,72.9,7.7259,1.8229,195.05,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'direction': 'long', 'regime': 'TRENDING', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,long,,,,,,,,,TRENDING,,,,,True
combo_score_gate=8_direction=short_mss_type=BOS,COMBINED,189,139,50,73.54,7.7254,1.7436,329.5446,4.33,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'direction': 'short', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,short,,,,,BOS,,,,,,,,,
combo_score_gate=10_direction=short,COMBINED,337,237,100,70.33,7.574,1.9233,648.1686,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 10, 'direction': 'short'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,short,,,,,,,,,,,,,,
combo_score_gate=8_direction=short_ob_present=False,COMBINED,267,193,74,72.28,7.3232,1.7192,459.0386,4.6214,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'direction': 'short', 'ob_present': False}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,ALL,ALL,8,combined,8.0,short,,,,,,,,,,,,,,False
combo_score_gate=12_direction=long_ob_present=True,COMBINED,145,104,41,71.72,7.2085,1.7555,254.55,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'direction': 'long', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,long,,,,,,,,,,,,,,True
combo_score_gate=12_direction=long,COMBINED,169,119,50,70.41,6.6694,1.6773,283.47,4.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 12, 'direction': 'long'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,long,,,,,,,,,,,,,,
combo_score_gate=8_fvg_displacement=True,COMBINED,511,360,151,70.45,6.6092,1.6364,836.22,6.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,ALL,True,ALL,8,combined,8.0,,,,,,,,True,,,,,,,
combo_score_gate=10_mss_type=BOS,COMBINED,329,232,97,70.52,6.542,1.6147,531.2318,5.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 10, 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,,,,,,BOS,,,,,,,,,
combo_score_gate=8_ob_present=False_fvg_displacement=True,COMBINED,507,356,151,70.22,6.5303,1.6262,824.46,6.0,HIGH,A,Strong filter; does not fully hit 80% WR target but has robust sample.,"{'score_gate': 8, 'ob_present': False, 'fvg_displacement': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,ALL,False,False,False,silver_bullet_fvg,False,True,ALL,8,combined,8.0,,,,,,,,True,,,,,,,False
combo_score_gate=10_direction=short_regime=NEUTRAL_mss_type=BOS,COMBINED,16,16,0,100.0,inf,2.71,43.36,0.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'short', 'regime': 'NEUTRAL', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,short,,,,,BOS,,,,NEUTRAL,,,,,
combo_score_gate=10_direction=short_regime=NEUTRAL_mss_type=BOS_ob_present=True,COMBINED,16,16,0,100.0,inf,2.71,43.36,0.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'short', 'regime': 'NEUTRAL', 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,10,combined,10.0,short,,,,,BOS,,,,NEUTRAL,,,,,True
combo_score_gate=12_direction=short_regime=NEUTRAL_mss_type=BOS,COMBINED,11,11,0,100.0,inf,2.4436,26.88,0.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'regime': 'NEUTRAL', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,short,,,,,BOS,,,,NEUTRAL,,,,,
combo_score_gate=12_direction=short_regime=NEUTRAL_mss_type=BOS_ob_present=True,COMBINED,11,11,0,100.0,inf,2.4436,26.88,0.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'regime': 'NEUTRAL', 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,short,,,,,BOS,,,,NEUTRAL,,,,,True
combo_score_gate=8_direction=short_regime=NEUTRAL_mss_type=BOS,COMBINED,17,16,1,94.12,43.36,2.4918,42.36,1.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'short', 'regime': 'NEUTRAL', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,short,,,,,BOS,,,,NEUTRAL,,,,,
combo_score_gate=8_direction=short_regime=NEUTRAL_mss_type=BOS_ob_present=True,COMBINED,17,16,1,94.12,43.36,2.4918,42.36,1.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'short', 'regime': 'NEUTRAL', 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,8,combined,8.0,short,,,,,BOS,,,,NEUTRAL,,,,,True
combo_score_gate=12_direction=short_regime=NEUTRAL,COMBINED,31,26,5,83.87,18.562,2.8326,87.81,2.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'regime': 'NEUTRAL'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,short,,,,,,,,,NEUTRAL,,,,,
combo_score_gate=12_direction=short_regime=NEUTRAL_ob_present=True,COMBINED,31,26,5,83.87,18.562,2.8326,87.81,2.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'regime': 'NEUTRAL', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,short,,,,,,,,,NEUTRAL,,,,,True
combo_score_gate=10_direction=short_regime=NEUTRAL,COMBINED,41,33,8,80.49,14.4962,2.6334,107.97,2.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'short', 'regime': 'NEUTRAL'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,short,,,,,,,,,NEUTRAL,,,,,
combo_score_gate=10_direction=short_regime=NEUTRAL_ob_present=True,COMBINED,41,33,8,80.49,14.4962,2.6334,107.97,2.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'direction': 'short', 'regime': 'NEUTRAL', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,10,combined,10.0,short,,,,,,,,,NEUTRAL,,,,,True
combo_score_gate=10_regime=NEUTRAL_mss_type=BOS,COMBINED,29,25,4,86.21,13.8725,1.7755,51.49,2.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'regime': 'NEUTRAL', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,10,combined,10.0,,,,,,BOS,,,,NEUTRAL,,,,,
combo_score_gate=10_regime=NEUTRAL_mss_type=BOS_ob_present=True,COMBINED,29,25,4,86.21,13.8725,1.7755,51.49,2.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 10, 'regime': 'NEUTRAL', 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,10,combined,10.0,,,,,,BOS,,,,NEUTRAL,,,,,True
combo_score_gate=12_direction=short_mss_type=CHOCH_ob_present=True,COMBINED,83,62,21,74.7,13.3657,3.1287,259.68,3.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,ALL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,short,,,,,CHOCH,,,,,,,,,True
combo_score_gate=12_direction=short_regime=NEUTRAL_mss_type=CHOCH,COMBINED,20,15,5,75.0,13.186,3.0465,60.93,2.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'regime': 'NEUTRAL', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,short,,,,,CHOCH,,,,NEUTRAL,,,,,
combo_score_gate=12_direction=short_regime=NEUTRAL_mss_type=CHOCH_ob_present=True,COMBINED,20,15,5,75.0,13.186,3.0465,60.93,2.0,LOW CONFIDENCE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'regime': 'NEUTRAL', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,short,,,,,CHOCH,,,,NEUTRAL,,,,,True
combo_score_gate=8_direction=short_regime=NEUTRAL,COMBINED,42,33,9,78.57,12.8856,2.5469,106.97,3.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'short', 'regime': 'NEUTRAL'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,short,,,,,,,,,NEUTRAL,,,,,
combo_score_gate=8_direction=short_regime=NEUTRAL_ob_present=True,COMBINED,42,33,9,78.57,12.8856,2.5469,106.97,3.0,LOW,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'short', 'regime': 'NEUTRAL', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,NEUTRAL,ALL,False,False,False,silver_bullet_fvg,True,ALL,ALL,8,combined,8.0,short,,,,,,,,,NEUTRAL,,,,,True
combo_score_gate=12_direction=short_regime=TRENDING_mss_type=CHOCH,COMBINED,57,41,16,71.93,12.6444,3.2686,186.31,2.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'regime': 'TRENDING', 'mss_type': 'CHOCH'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,ALL,ALL,ALL,12,combined,12.0,short,,,,,CHOCH,,,,TRENDING,,,,,
combo_score_gate=12_direction=short_regime=TRENDING_mss_type=CHOCH_ob_present=True,COMBINED,57,41,16,71.93,12.6444,3.2686,186.31,2.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 12, 'direction': 'short', 'regime': 'TRENDING', 'mss_type': 'CHOCH', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,CHOCH,True,False,True,silver_bullet_fvg,True,ALL,ALL,12,combined,12.0,short,,,,,CHOCH,,,,TRENDING,,,,,True
combo_score_gate=8_direction=long_regime=TRENDING_mss_type=BOS,COMBINED,59,47,12,79.66,12.4717,2.3332,137.66,3.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'BOS'}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,BOS,False,True,True,silver_bullet_fvg,ALL,ALL,ALL,8,combined,8.0,long,,,,,BOS,,,,TRENDING,,,,,
combo_score_gate=8_direction=long_regime=TRENDING_mss_type=BOS_ob_present=True,COMBINED,59,47,12,79.66,12.4717,2.3332,137.66,3.0,ACCEPTABLE,B,Useful context filter; combine with stronger confirmation before live changes.,"{'score_gate': 8, 'direction': 'long', 'regime': 'TRENDING', 'mss_type': 'BOS', 'ob_present': True}",ALL,silver_bullet_fvg_retest,logged_cb6_exit,logged_cb6_sl,logged_cb6_tp,logged_cb6_management,TRENDING,BOS,False,True,True,silver_bullet_fvg,True,ALL,ALL,8,combined,8.0,long,,,,,BOS,,,,TRENDING,,,,,True
